product_id,product_name,category,brand,price,rating,stock,discount_percent,seller,description
P10664,Zara Sunglasses,Fashion,Zara,1801.02,4.3,119,30,RetailHub,Zara Sunglasses is a best-selling fashion product with AI-ready. Ideal for customers looking for reliable quality and value.
P10665,Allen Solly Women Running Shoes,Fashion,Allen Solly,684.4,4.0,188,25,ValueMart,Allen Solly Women Running Shoes is a best-selling fashion product with fast charging. Ideal for customers looking for reliable quality and value.
P10666,Samsung Wireless Bluetooth Headphones,Electronics,Samsung,30592.99,3.8,227,10,ValueMart,Samsung Wireless Bluetooth Headphones is a high-performance electronics product with long battery life. Ideal for customers looking for reliable quality and value.
P10667,H&M Handbag,Fashion,H&M,3266.31,3.4,158,40,PrimeSeller,H&M Handbag is a best-selling fashion product with ergonomic design. Ideal for customers looking for reliable quality and value.
P10668,Mamaearth Matte Lipstick,Beauty,Mamaearth,4468.25,3.4,120,10,TrustedStore,Mamaearth Matte Lipstick is a premium beauty product with machine washable. Ideal for customers looking for reliable quality and value.
P10669,McGraw Hill Startup Playbook,Books,McGraw Hill,995.92,4.6,142,15,TrustedStore,McGraw Hill Startup Playbook is a compact books product with long battery life. Ideal for customers looking for reliable quality and value.
P10670,Loreal Sunscreen,Beauty,Loreal,3275.46,4.1,66,35,DailyDeals,Loreal Sunscreen is a budget-friendly beauty product with soft fabric. Ideal for customers looking for reliable quality and value.
P10671,Loreal Shampoo,Beauty,Loreal,1856.81,4.4,29,5,DailyDeals,Loreal Shampoo is a compact beauty product with noise cancellation. Ideal for customers looking for reliable quality and value.
P10672,Packt Productivity Habits,Books,Packt,331.6,3.5,72,5,TrustedStore,Packt Productivity Habits is a eco-friendly books product with soft fabric. Ideal for customers looking for reliable quality and value.
P10673,Dove Face Wash,Beauty,Dove,5251.56,4.0,23,5,UrbanBasket,Dove Face Wash is a high-performance beauty product with AI-ready. Ideal for customers looking for reliable quality and value.
P10674,WOW Sunscreen,Beauty,WOW,4738.18,4.0,62,5,QuickCart,WOW Sunscreen is a premium beauty product with fast charging. Ideal for customers looking for reliable quality and value.
P10675,Milton Wall Clock,Home,Milton,3763.57,4.1,71,35,DailyDeals,Milton Wall Clock is a budget-friendly home product with ergonomic design. Ideal for customers looking for reliable quality and value.
P10676,Adidas Yoga Leggings,Fashion,Adidas,336.91,4.0,73,0,PrimeSeller,Adidas Yoga Leggings is a compact fashion product with fast charging. Ideal for customers looking for reliable quality and value.
P10677,Levis Yoga Leggings,Fashion,Levis,281.4,3.9,161,15,ShopNest,Levis Yoga Leggings is a eco-friendly fashion product with machine washable. Ideal for customers looking for reliable quality and value.
P10678,Nivea Matte Lipstick,Beauty,Nivea,4662.8,3.8,98,40,PrimeSeller,Nivea Matte Lipstick is a high-performance beauty product with easy maintenance. Ideal for customers looking for reliable quality and value.
P10679,Packt Python for Beginners,Books,Packt,1084.62,3.5,113,20,QuickCart,Packt Python for Beginners is a best-selling books product with AI-ready. Ideal for customers looking for reliable quality and value.
P10680,Allen Solly Yoga Leggings,Fashion,Allen Solly,5104.4,4.2,126,15,RetailHub,Allen Solly Yoga Leggings is a customer-favorite fashion product with travel friendly. Ideal for customers looking for reliable quality and value.
P10681,Havells Wall Clock,Home,Havells,3008.0,4.7,167,15,PrimeSeller,Havells Wall Clock is a best-selling home product with fast charging. Ideal for customers looking for reliable quality and value.
P10682,Nivea Moisturizer,Beauty,Nivea,5060.07,4.1,139,25,ShopNest,Nivea Moisturizer is a customer-favorite beauty product with water resistant. Ideal for customers looking for reliable quality and value.
P10683,JBL Portable SSD,Electronics,JBL,14123.03,4.2,165,25,UrbanBasket,JBL Portable SSD is a best-selling electronics product with soft fabric. Ideal for customers looking for reliable quality and value.
P10684,Zara Leather Wallet,Fashion,Zara,5690.96,4.8,176,0,PrimeSeller,Zara Leather Wallet is a high-performance fashion product with travel friendly. Ideal for customers looking for reliable quality and value.
P10685,Philips Storage Organizer,Home,Philips,3411.14,3.5,244,25,UrbanBasket,Philips Storage Organizer is a stylish home product with noise cancellation. Ideal for customers looking for reliable quality and value.
P10686,Boat Gaming Mouse,Electronics,Boat,44758.42,4.6,118,30,DailyDeals,Boat Gaming Mouse is a compact electronics product with machine washable. Ideal for customers looking for reliable quality and value.
P10687,Packt History of India,Books,Packt,923.03,3.8,50,10,RetailHub,Packt History of India is a stylish books product with noise cancellation. Ideal for customers looking for reliable quality and value.
P10688,HP Laptop Stand,Electronics,HP,19225.86,3.6,231,15,UrbanBasket,HP Laptop Stand is a compact electronics product with soft fabric. Ideal for customers looking for reliable quality and value.
P10689,OReilly AI Simplified,Books,OReilly,807.49,3.7,56,10,TrustedStore,OReilly AI Simplified is a compact books product with easy maintenance. Ideal for customers looking for reliable quality and value.
P10690,HP Smart Watch,Electronics,HP,24656.46,3.9,163,25,QuickCart,HP Smart Watch is a budget-friendly electronics product with long battery life. Ideal for customers looking for reliable quality and value.
P10691,Pearson Personal Finance 101,Books,Pearson,891.84,3.7,75,30,DailyDeals,Pearson Personal Finance 101 is a best-selling books product with travel friendly. Ideal for customers looking for reliable quality and value.
P10692,Puma Women Running Shoes,Fashion,Puma,1694.27,3.5,16,15,ShopNest,Puma Women Running Shoes is a high-performance fashion product with water resistant. Ideal for customers looking for reliable quality and value.
P10693,Ikea LED Table Lamp,Home,Ikea,2170.54,4.5,130,40,DailyDeals,Ikea LED Table Lamp is a budget-friendly home product with machine washable. Ideal for customers looking for reliable quality and value.
P10694,Ikea LED Table Lamp,Home,Ikea,4235.4,4.8,206,35,RetailHub,Ikea LED Table Lamp is a durable home product with easy maintenance. Ideal for customers looking for reliable quality and value.
P10695,Biba Yoga Leggings,Fashion,Biba,5579.05,4.7,166,25,DailyDeals,Biba Yoga Leggings is a best-selling fashion product with AI-ready. Ideal for customers looking for reliable quality and value.
P10696,HarperCollins Productivity Habits,Books,HarperCollins,457.66,3.5,143,25,ValueMart,HarperCollins Productivity Habits is a stylish books product with ergonomic design. Ideal for customers looking for reliable quality and value.
P10697,Penguin Mindfulness Guide,Books,Penguin,227.48,3.3,176,5,ShopNest,Penguin Mindfulness Guide is a best-selling books product with easy maintenance. Ideal for customers looking for reliable quality and value.
P10698,Penguin Mindfulness Guide,Books,Penguin,896.9,3.8,228,5,PrimeSeller,Penguin Mindfulness Guide is a budget-friendly books product with easy maintenance. Ideal for customers looking for reliable quality and value.
P10699,Minimalist Perfume,Beauty,Minimalist,5284.96,4.2,87,15,RetailHub,Minimalist Perfume is a customer-favorite beauty product with water resistant. Ideal for customers looking for reliable quality and value.
P10700,Ikea Wall Clock,Home,Ikea,4314.75,3.3,70,0,RetailHub,Ikea Wall Clock is a eco-friendly home product with noise cancellation. Ideal for customers looking for reliable quality and value.
P10701,Logitech Gaming Mouse,Electronics,Logitech,32633.34,3.4,66,0,RetailHub,Logitech Gaming Mouse is a budget-friendly electronics product with soft fabric. Ideal for customers looking for reliable quality and value.
P10702,Biba Men Cotton T-Shirt,Fashion,Biba,4124.51,4.7,53,40,PrimeSeller,Biba Men Cotton T-Shirt is a high-performance fashion product with ergonomic design. Ideal for customers looking for reliable quality and value.
P10703,Biba Sunglasses,Fashion,Biba,3850.3,4.0,159,35,ValueMart,Biba Sunglasses is a durable fashion product with travel friendly. Ideal for customers looking for reliable quality and value.
P10704,Sony Smartphone Case,Electronics,Sony,14058.43,3.8,144,40,UrbanBasket,Sony Smartphone Case is a premium electronics product with machine washable. Ideal for customers looking for reliable quality and value.
P10705,McGraw Hill Travel Stories,Books,McGraw Hill,1288.7,3.8,71,40,DailyDeals,McGraw Hill Travel Stories is a best-selling books product with fast charging. Ideal for customers looking for reliable quality and value.
P10706,Packt Data Science Handbook,Books,Packt,1170.61,3.3,236,30,RetailHub,Packt Data Science Handbook is a budget-friendly books product with long battery life. Ideal for customers looking for reliable quality and value.
P10707,Biba Casual Denim Jacket,Fashion,Biba,3615.27,4.4,173,35,DailyDeals,Biba Casual Denim Jacket is a high-performance fashion product with machine washable. Ideal for customers looking for reliable quality and value.
P10708,JBL Bluetooth Speaker,Electronics,JBL,35459.78,3.7,85,5,TrustedStore,JBL Bluetooth Speaker is a eco-friendly electronics product with noise cancellation. Ideal for customers looking for reliable quality and value.
P10709,Ikea Storage Organizer,Home,Ikea,3733.78,3.7,13,5,DailyDeals,Ikea Storage Organizer is a budget-friendly home product with noise cancellation. Ideal for customers looking for reliable quality and value.
P10710,Mamaearth Perfume,Beauty,Mamaearth,3588.27,4.0,77,5,DailyDeals,Mamaearth Perfume is a lightweight beauty product with ergonomic design. Ideal for customers looking for reliable quality and value.
P10711,McGraw Hill Personal Finance 101,Books,McGraw Hill,1172.18,3.5,23,30,PrimeSeller,McGraw Hill Personal Finance 101 is a eco-friendly books product with ergonomic design. Ideal for customers looking for reliable quality and value.
P10712,Mamaearth Body Lotion,Beauty,Mamaearth,1940.62,4.3,160,40,TrustedStore,Mamaearth Body Lotion is a stylish beauty product with AI-ready. Ideal for customers looking for reliable quality and value.
P10713,Penguin Startup Playbook,Books,Penguin,1145.58,4.6,123,5,TrustedStore,Penguin Startup Playbook is a customer-favorite books product with AI-ready. Ideal for customers looking for reliable quality and value.
P10714,Packt Python for Beginners,Books,Packt,602.05,4.3,9,25,TrustedStore,Packt Python for Beginners is a high-performance books product with easy maintenance. Ideal for customers looking for reliable quality and value.
P10715,Prestige Bedsheet Set,Home,Prestige,5032.73,4.4,40,25,DailyDeals,Prestige Bedsheet Set is a high-performance home product with noise cancellation. Ideal for customers looking for reliable quality and value.
P10716,Borosil LED Table Lamp,Home,Borosil,1723.23,4.7,201,40,PrimeSeller,Borosil LED Table Lamp is a best-selling home product with easy maintenance. Ideal for customers looking for reliable quality and value.
P10717,Havells Wall Clock,Home,Havells,5213.83,3.8,4,35,TrustedStore,Havells Wall Clock is a best-selling home product with noise cancellation. Ideal for customers looking for reliable quality and value.
P10718,Wonderchef Air Fryer,Home,Wonderchef,3500.22,3.4,202,30,UrbanBasket,Wonderchef Air Fryer is a eco-friendly home product with soft fabric. Ideal for customers looking for reliable quality and value.
P10719,HarperCollins Personal Finance 101,Books,HarperCollins,570.03,4.5,153,40,ShopNest,HarperCollins Personal Finance 101 is a premium books product with fast charging. Ideal for customers looking for reliable quality and value.
P10720,WOW Moisturizer,Beauty,WOW,5355.22,3.6,249,35,UrbanBasket,WOW Moisturizer is a customer-favorite beauty product with fast charging. Ideal for customers looking for reliable quality and value.
P10721,HarperCollins History of India,Books,HarperCollins,1182.39,4.3,247,30,UrbanBasket,HarperCollins History of India is a compact books product with AI-ready. Ideal for customers looking for reliable quality and value.
P10722,OReilly Data Science Handbook,Books,OReilly,380.24,4.5,154,0,TrustedStore,OReilly Data Science Handbook is a lightweight books product with long battery life. Ideal for customers looking for reliable quality and value.
P10723,Puma Formal Shirt,Fashion,Puma,4668.01,4.4,16,35,RetailHub,Puma Formal Shirt is a lightweight fashion product with AI-ready. Ideal for customers looking for reliable quality and value.
P10724,Cello Water Bottle,Home,Cello,1183.17,3.6,248,30,PrimeSeller,Cello Water Bottle is a compact home product with AI-ready. Ideal for customers looking for reliable quality and value.
P10725,McGraw Hill AI Simplified,Books,McGraw Hill,857.64,4.3,108,35,UrbanBasket,McGraw Hill AI Simplified is a high-performance books product with machine washable. Ideal for customers looking for reliable quality and value.
